"CD_COMPETITION","CD_SAISON","CD_JOURNEE","LB_JOURNEE","CD_MATCH","ID_MATCH_LOCAL","DT_MATCH","TS_MATCH","LB_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","LB_SALLE","LB_ARBITRE_1","LB_ARBITRE_2","LB_DELEGUE","NB_SCORE_DOMICILE","NB_SCORE_EXTERIEUR","LB_RESUME_VIDEO_URL","LB_STAT_URL","LB_REPLAY_URL","TS_INSERT","TS_UPDATE"
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_280,280,"2010-12-08","2010-12-08 20:00:00",CHAMBERY x SAINT CYR,FR_CSMBHB_73000,FR_SCTHB_37540,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,45,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/chambery/saint-cyr,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_281,281,"2010-12-04","2010-12-04 20:30:00",DIJON x ISTRES,FR_DMHB_21000,FR_IPHB_13806,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,25,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/dijon/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_282,282,"2010-12-01","2010-12-01 19:00:00",NANTES x MONTPELLIER,FR_HBCN_44200,FR_MHB_34000,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,30,32,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/nantes/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_283,283,"2010-12-07","2010-12-07 20:00:00",NIMES x SAINT-RAPHAEL,FR_USAMNG_30918,FR_SRVHB_83700,"",NORDINE LAZAAR,LAURENT REVERET,NON RENSEIGNÉ,27,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/nimes/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_284,284,"2010-12-04","2010-12-04 20:30:00",PARIS x CESSON-RENNES,FR_PSGHB_75016,FR_CRMHB_35510,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,24,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/paris/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_285,285,"2010-12-05","2010-12-05 16:30:00",TOULOUSE x IVRY,FR_FTHB_31000,FR_USIHB_94200,"",NORDINE LAZAAR,LAURENT REVERET,NON RENSEIGNÉ,26,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/toulouse/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_34,J10,FR-1-H_1_34_286,286,"2010-12-05","2010-12-05 16:00:00",TREMBLAY x DUNKERQUE,FR_TFHB_93290,FR_DHBGL_59140,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,29,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j10/tremblay/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_287,287,"2010-12-15","2010-12-15 20:40:00",DUNKERQUE x NANTES,FR_DHBGL_59140,FR_HBCN_44200,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,29,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/dunkerque/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_288,288,"2010-12-11","2010-12-11 20:00:00",ISTRES x SAINT CYR,FR_IPHB_13806,FR_SCTHB_37540,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,27,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/istres/saint-cyr,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_289,289,"2010-12-11","2010-12-11 20:00:00",IVRY x CESSON-RENNES,FR_USIHB_94200,FR_CRMHB_35510,"",MOURAD BOUNOUARA,RICHARD THOBIE,NON RENSEIGNÉ,26,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/ivry/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_290,290,"2010-12-11","2010-12-11 20:00:00",SAINT-RAPHAEL x DIJON,FR_SRVHB_83700,FR_DMHB_21000,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,29,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/saint-raphael/dijon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_291,291,"2010-12-12","2010-12-12 16:00:00",TREMBLAY x TOULOUSE,FR_TFHB_93290,FR_FTHB_31000,"",FRANCK CHARPENTIER,SÉBASTIEN DUCLOS,NON RENSEIGNÉ,29,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/tremblay/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_292,292,"2010-12-11","2010-12-11 20:30:00",MONTPELLIER x NIMES,FR_MHB_34000,FR_USAMNG_30918,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,31,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/montpellier/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_35,J11,FR-1-H_1_35_293,293,"2010-12-11","2010-12-11 18:00:00",PARIS x CHAMBERY,FR_PSGHB_75016,FR_CSMBHB_73000,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,34,35,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j11/paris/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_294,294,"2011-02-04","2011-02-04 20:45:00",CESSON-RENNES x TREMBLAY,FR_CRMHB_35510,FR_TFHB_93290,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,27,20,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/cesson-rennes/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_295,295,"2011-02-05","2011-02-05 20:30:00",DIJON x PARIS,FR_DMHB_21000,FR_PSGHB_75016,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,23,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/dijon/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_296,296,"2011-02-04","2011-02-04 20:30:00",MONTPELLIER x ISTRES,FR_MHB_34000,FR_IPHB_13806,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,33,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/montpellier/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_297,297,"2011-02-05","2011-02-05 20:30:00",NANTES x TOULOUSE,FR_HBCN_44200,FR_FTHB_31000,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,33,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/nantes/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_298,298,"2011-02-05","2011-02-05 20:00:00",NIMES x DUNKERQUE,FR_USAMNG_30918,FR_DHBGL_59140,"",MOURAD BOUNOUARA,RICHARD THOBIE,NON RENSEIGNÉ,21,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/nimes/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_299,299,"2011-02-04","2011-02-04 20:30:00",SAINT CYR x IVRY,FR_SCTHB_37540,FR_USIHB_94200,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,31,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/saint-cyr/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_36,J12,FR-1-H_1_36_300,300,"2011-02-06","2011-02-06 17:30:00",CHAMBERY x SAINT-RAPHAEL,FR_CSMBHB_73000,FR_SRVHB_83700,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,35,33,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j12/chambery/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_301,301,"2011-02-12","2011-02-12 19:15:00",DUNKERQUE x CESSON-RENNES,FR_DHBGL_59140,FR_CRMHB_35510,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,33,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/dunkerque/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_302,302,"2011-02-12","2011-02-12 20:00:00",ISTRES x NIMES,FR_IPHB_13806,FR_USAMNG_30918,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,32,31,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/istres/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_303,303,"2011-02-13","2011-02-13 16:00:00",SAINT CYR x MONTPELLIER,FR_SCTHB_37540,FR_MHB_34000,"",NAOUFEL BOUDHIR,FRÉDÉRIC CHIARONI,NON RENSEIGNÉ,26,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/saint-cyr/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_304,304,"2011-02-09","2011-02-09 20:35:00",SAINT-RAPHAEL x NANTES,FR_SRVHB_83700,FR_HBCN_44200,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,36,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/saint-raphael/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_305,305,"2011-02-11","2011-02-11 20:00:00",TOULOUSE x DIJON,FR_FTHB_31000,FR_DMHB_21000,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,26,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/toulouse/dijon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_306,306,"2011-02-12","2011-02-12 20:00:00",IVRY x CHAMBERY,FR_USIHB_94200,FR_CSMBHB_73000,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,33,35,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/ivry/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_37,J13,FR-1-H_1_37_307,307,"2011-02-11","2011-02-11 20:45:00",TREMBLAY x PARIS,FR_TFHB_93290,FR_PSGHB_75016,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,22,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j13/tremblay/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_308,308,"2011-02-18","2011-02-18 20:45:00",CESSON-RENNES x ISTRES,FR_CRMHB_35510,FR_IPHB_13806,"",MOURAD BOUNOUARA,RICHARD THOBIE,NON RENSEIGNÉ,19,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/cesson-rennes/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_309,309,"2011-02-15","2011-02-15 20:00:00",CHAMBERY x NIMES,FR_CSMBHB_73000,FR_USAMNG_30918,"",FRANCK CHARPENTIER,SÉBASTIEN DUCLOS,NON RENSEIGNÉ,32,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/chambery/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_310,310,"2011-02-16","2011-02-16 20:40:00",DIJON x IVRY,FR_DMHB_21000,FR_USIHB_94200,"",PHILIPPE DUFFET,NON RENSEIGNÉ,NON RENSEIGNÉ,25,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/dijon/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_311,311,"2011-02-16","2011-02-16 20:30:00",MONTPELLIER x TOULOUSE,FR_MHB_34000,FR_FTHB_31000,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,38,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/montpellier/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_312,312,"2011-02-16","2011-02-16 20:30:00",NANTES x TREMBLAY,FR_HBCN_44200,FR_TFHB_93290,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,23,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/nantes/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_313,313,"2011-02-16","2011-02-16 20:00:00",SAINT-RAPHAEL x SAINT CYR,FR_SRVHB_83700,FR_SCTHB_37540,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,34,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/saint-raphael/saint-cyr,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_38,J14,FR-1-H_1_38_314,314,"2011-02-18","2011-02-18 20:30:00",PARIS x DUNKERQUE,FR_PSGHB_75016,FR_DHBGL_59140,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,29,31,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j14/paris/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_315,315,"2011-03-05","2011-03-05 20:00:00",ISTRES x DIJON,FR_IPHB_13806,FR_DMHB_21000,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,30,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/istres/dijon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_316,316,"2011-03-05","2011-03-05 20:00:00",IVRY x NANTES,FR_USIHB_94200,FR_HBCN_44200,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,24,36,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/ivry/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_317,317,"2011-03-05","2011-03-05 20:15:00",NIMES x CESSON-RENNES,FR_USAMNG_30918,FR_CRMHB_35510,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,26,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/nimes/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_318,318,"2011-03-04","2011-03-04 20:30:00",SAINT CYR x PARIS,FR_SCTHB_37540,FR_PSGHB_75016,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,31,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/saint-cyr/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_319,319,"2011-03-02","2011-03-02 20:00:00",TOULOUSE x CHAMBERY,FR_FTHB_31000,FR_CSMBHB_73000,"",NAOUFEL BOUDHIR,FRÉDÉRIC CHIARONI,NON RENSEIGNÉ,21,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/toulouse/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_320,320,"2011-03-03","2011-03-03 20:30:00",DUNKERQUE x SAINT-RAPHAEL,FR_DHBGL_59140,FR_SRVHB_83700,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,37,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/dunkerque/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_39,J15,FR-1-H_1_39_321,321,"2011-03-02","2011-03-02 20:40:00",TREMBLAY x MONTPELLIER,FR_TFHB_93290,FR_MHB_34000,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,24,36,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j15/tremblay/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_322,322,"2011-03-18","2011-03-18 20:45:00",CESSON-RENNES x IVRY,FR_CRMHB_35510,FR_USIHB_94200,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,19,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/cesson-rennes/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_323,323,"2011-03-19","2011-03-19 20:30:00",DIJON x MONTPELLIER,FR_DMHB_21000,FR_MHB_34000,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,24,32,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/dijon/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_324,324,"2011-03-19","2011-03-19 20:00:00",DUNKERQUE x ISTRES,FR_DHBGL_59140,FR_IPHB_13806,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,29,32,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/dunkerque/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_325,325,"2011-03-19","2011-03-19 20:30:00",NANTES x SAINT CYR,FR_HBCN_44200,FR_SCTHB_37540,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,33,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/nantes/saint-cyr,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_326,326,"2011-03-18","2011-03-18 20:30:00",PARIS x TOULOUSE,FR_PSGHB_75016,FR_FTHB_31000,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,32,31,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/paris/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_327,327,"2011-03-19","2011-03-19 20:00:00",SAINT-RAPHAEL x NIMES,FR_SRVHB_83700,FR_USAMNG_30918,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,28,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/saint-raphael/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_40,J16,FR-1-H_1_40_328,328,"2011-03-20","2011-03-20 17:30:00",CHAMBERY x TREMBLAY,FR_CSMBHB_73000,FR_TFHB_93290,"",NORDINE LAZAAR,LAURENT REVERET,NON RENSEIGNÉ,34,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j16/chambery/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_329,329,"2011-03-27","2011-03-27 17:00:00",ISTRES x PARIS,FR_IPHB_13806,FR_PSGHB_75016,"",FRANCK CHARPENTIER,SÉBASTIEN DUCLOS,NON RENSEIGNÉ,28,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/istres/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_330,330,"2011-03-27","2011-03-27 16:30:00",MONTPELLIER x NANTES,FR_MHB_34000,FR_HBCN_44200,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,31,16,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/montpellier/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_331,331,"2011-03-26","2011-03-26 20:30:00",NIMES x DIJON,FR_USAMNG_30918,FR_DMHB_21000,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,23,16,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/nimes/dijon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_332,332,"2011-03-23","2011-03-23 20:00:00",SAINT CYR x CHAMBERY,FR_SCTHB_37540,FR_CSMBHB_73000,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,34,37,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/saint-cyr/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_333,333,"2011-03-23","2011-03-23 20:00:00",TOULOUSE x SAINT-RAPHAEL,FR_FTHB_31000,FR_SRVHB_83700,"",MOURAD BOUNOUARA,RICHARD THOBIE,NON RENSEIGNÉ,29,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/toulouse/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_334,334,"2011-03-23","2011-03-23 20:30:00",TREMBLAY x CESSON-RENNES,FR_TFHB_93290,FR_CRMHB_35510,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,31,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/tremblay/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_41,J17,FR-1-H_1_41_335,335,"2011-03-23","2011-03-23 20:40:00",IVRY x DUNKERQUE,FR_USIHB_94200,FR_DHBGL_59140,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,24,34,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j17/ivry/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_336,336,"2011-04-01","2011-04-01 20:45:00",CESSON-RENNES x NANTES,FR_CRMHB_35510,FR_HBCN_44200,"",FRANCK CHARPENTIER,SÉBASTIEN DUCLOS,NON RENSEIGNÉ,22,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/cesson-rennes/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_337,337,"2011-04-02","2011-04-02 20:30:00",DIJON x SAINT CYR,FR_DMHB_21000,FR_SCTHB_37540,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,26,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/dijon/saint-cyr,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_338,338,"2011-04-06","2011-04-06 20:00:00",SAINT-RAPHAEL x ISTRES,FR_SRVHB_83700,FR_IPHB_13806,"",NORDINE LAZAAR,LAURENT REVERET,NON RENSEIGNÉ,26,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/saint-raphael/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_339,339,"2011-03-31","2011-03-31 20:30:00",TOULOUSE x NIMES,FR_FTHB_31000,FR_USAMNG_30918,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,27,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/toulouse/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_340,340,"2011-04-06","2011-04-06 20:00:00",CHAMBERY x IVRY,FR_CSMBHB_73000,FR_USIHB_94200,"",OLIVIER BUY,STEVANN PICHON,NON RENSEIGNÉ,30,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/chambery/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_341,341,"2011-04-06","2011-04-06 20:00:00",DUNKERQUE x TREMBLAY,FR_DHBGL_59140,FR_TFHB_93290,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,25,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/dunkerque/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_42,J18,FR-1-H_1_42_342,342,"2011-04-06","2011-04-06 20:40:00",PARIS x MONTPELLIER,FR_PSGHB_75016,FR_MHB_34000,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,22,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j18/paris/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_43,J19,FR-1-H_1_43_343,343,"2011-04-08","2011-04-08 20:45:00",CESSON-RENNES x DIJON,FR_CRMHB_35510,FR_DMHB_21000,"",NAOUFEL BOUDHIR,FRÉDÉRIC CHIARONI,NON RENSEIGNÉ,31,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j19/cesson-rennes/dijon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_1,FR-1-H_1_43,J19,FR-1-H_1_43_344,344,"2011-04-09","2011-04-09 20:30:00",NANTES x CHAMBERY,FR_HBCN_44200,FR_CSMBHB_73000,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,28,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20102011/d1m/j19/nantes/chambery,"","2021-02-08 17:36:06",
