"CD_MATCH","id_tm_unique","Temps","CD_CLUB_TM","score_equipe_TM","score_autre_equipe_","indice_serie_avant_tm","diff_300s_avant_TM","diff_TM","diff_300s_apres_TM","evolution_score_avant","evolution_score","score_final_equipe_tm","score_final_autre_equipe","vainqueur_final"
"FR-1-H_30_26_4735",4530,"25:43","FR_USAMNG_30918",13,8,-1,5,5,6,0,1,24,19,"FR_USAMNG_30918"
"FR-1-H_30_26_4735",4531,"37:31","FR_USAMNG_30918",15,11,-2,4,4,4,0,0,24,19,"FR_USAMNG_30918"
"FR-1-H_30_26_4735",4532,"50:09","FR_CRMHB_35510",15,21,1,-6,-6,-3,0,3,19,24,"FR_USAMNG_30918"
"FR-1-H_30_26_4735",4533,"52:12","FR_USAMNG_30918",21,18,-3,3,3,4,0,1,24,19,"FR_USAMNG_30918"
"FR-1-H_30_26_4735",4534,"55:37","FR_CRMHB_35510",18,22,-1,-4,-4,-5,0,-1,19,24,"FR_USAMNG_30918"
"FR-1-H_30_26_4736",4535,"09:59","FR_FTHB_31000",7,9,-2,-2,-2,-1,0,1,29,34,"FR_MHB_34000"
"FR-1-H_30_26_4736",4536,"25:10","FR_MHB_34000",13,14,-1,-1,-1,-3,0,-2,34,29,"FR_MHB_34000"
"FR-1-H_30_26_4736",4537,"44:48","FR_FTHB_31000",24,25,-2,-1,-1,-4,0,-3,29,34,"FR_MHB_34000"
"FR-1-H_30_26_4737",4538,"13:04","FR_TFHB_93290",8,10,-1,-2,-2,-3,0,-1,27,30,"FR_CSMBHB_73000"
"FR-1-H_30_26_4737",4539,"23:51","FR_CSMBHB_73000",14,12,-1,2,2,5,0,3,30,27,"FR_CSMBHB_73000"
"FR-1-H_30_26_4737",4540,"41:23","FR_CSMBHB_73000",22,17,-3,5,5,5,0,0,30,27,"FR_CSMBHB_73000"
"FR-1-H_30_26_4737",4541,"52:57","FR_TFHB_93290",24,28,-1,-4,-4,-3,0,1,27,30,"FR_CSMBHB_73000"
"FR-1-H_30_26_4737",4542,"58:37","FR_CSMBHB_73000",30,27,1,3,3,3,0,0,30,27,"FR_CSMBHB_73000"
"FR-1-H_30_27_4738",4543,"03:55","FR_CRMHB_35510",0,4,-4,-4,-4,-3,0,1,29,29,"Egalité"
"FR-1-H_30_27_4738",4544,"22:11","FR_FTHB_31000",11,11,-1,0,0,1,0,1,29,29,"Egalité"
"FR-1-H_30_27_4738",4545,"42:55","FR_CRMHB_35510",19,22,1,-3,-3,-5,0,-2,29,29,"Egalité"
"FR-1-H_30_27_4738",4546,"51:16","FR_CRMHB_35510",24,27,1,-3,-3,-1,0,2,29,29,"Egalité"
"FR-1-H_30_27_4738",4547,"54:41","FR_FTHB_31000",27,26,-2,1,1,0,0,-1,29,29,"Egalité"
"FR-1-H_30_27_4738",4548,"59:28","FR_FTHB_31000",29,29,-2,0,0,0,0,0,29,29,"Egalité"
"FR-1-H_30_27_4739",4549,"18:34","FR_DHBGL_59140",4,7,-3,-3,-3,-3,0,0,23,25,"FR_CSMBHB_73000"
"FR-1-H_30_27_4739",4550,"23:24","FR_CSMBHB_73000",9,6,-2,3,3,1,0,-2,25,23,"FR_CSMBHB_73000"
"FR-1-H_30_27_4739",4551,"38:18","FR_CSMBHB_73000",15,16,-5,-1,-1,0,0,1,25,23,"FR_CSMBHB_73000"
"FR-1-H_30_27_4739",4552,"44:58","FR_DHBGL_59140",18,18,-3,0,0,-1,0,-1,23,25,"FR_CSMBHB_73000"
"FR-1-H_30_27_4739",4553,"51:54","FR_DHBGL_59140",19,21,-1,-2,-2,-3,0,-1,23,25,"FR_CSMBHB_73000"
"FR-1-H_30_27_4739",4554,"58:35","FR_CSMBHB_73000",24,22,-1,2,2,2,0,0,25,23,"FR_CSMBHB_73000"
"FR-1-H_30_27_4740",4555,"01:10","FR_USIHB_94200",1,1,1,0,0,-1,0,-1,24,32,"FR_HBCN_44200"
"FR-1-H_30_27_4740",4556,"21:53","FR_USIHB_94200",7,8,1,-1,-1,-2,0,-1,24,32,"FR_HBCN_44200"
"FR-1-H_30_27_4740",4557,"26:42","FR_HBCN_44200",11,9,1,2,2,1,0,-1,32,24,"FR_HBCN_44200"
"FR-1-H_30_27_4740",4558,"50:03","FR_USIHB_94200",20,25,-1,-5,-5,-6,0,-1,24,32,"FR_HBCN_44200"
"FR-1-H_30_27_4740",4559,"52:37","FR_HBCN_44200",27,21,-1,6,6,5,0,-1,32,24,"FR_HBCN_44200"
"FR-1-H_30_27_4740",4560,"56:11","FR_HBCN_44200",28,23,-1,5,5,8,0,3,32,24,"FR_HBCN_44200"
"FR-1-H_30_27_4741",4561,"24:41","FR_IPHB_13806",12,14,-1,-2,-2,-3,0,-1,27,33,"FR_MHB_34000"
"FR-1-H_30_27_4741",4562,"40:19","FR_IPHB_13806",17,23,-3,-6,-6,-4,0,2,27,33,"FR_MHB_34000"
"FR-1-H_30_27_4741",4563,"48:36","FR_MHB_34000",27,22,-1,5,5,6,0,1,33,27,"FR_MHB_34000"
"FR-1-H_30_27_4741",4564,"54:07","FR_IPHB_13806",25,32,-2,-7,-7,-6,0,1,27,33,"FR_MHB_34000"
"FR-1-H_30_27_4741",4565,"56:34","FR_MHB_34000",32,26,-1,6,6,6,0,0,33,27,"FR_MHB_34000"
"FR-1-H_30_27_4742",4566,"10:40","FR_SRVHB_83700",3,6,-3,-3,-3,-2,0,1,29,32,"FR_PSGHB_75016"
"FR-1-H_30_27_4742",4567,"27:06","FR_PSGHB_75016",16,11,1,5,5,5,0,0,32,29,"FR_PSGHB_75016"
"FR-1-H_30_27_4742",4568,"47:32","FR_SRVHB_83700",20,28,1,-8,-8,-8,0,0,29,32,"FR_PSGHB_75016"
"FR-1-H_30_27_4744",4569,"21:16","FR_PAUC_13100",10,10,-2,0,0,-3,0,-3,29,30,"FR_TFHB_93290"
"FR-1-H_30_27_4744",4570,"26:53","FR_PAUC_13100",10,14,-3,-4,-4,-4,0,0,29,30,"FR_TFHB_93290"
"FR-1-H_30_27_4744",4571,"28:49","FR_TFHB_93290",15,11,-1,4,4,1,0,-3,30,29,"FR_TFHB_93290"
"FR-1-H_30_27_4744",4572,"35:09","FR_TFHB_93290",16,16,-4,0,0,-2,0,-2,30,29,"FR_TFHB_93290"
"FR-1-H_30_27_4744",4573,"56:10","FR_PAUC_13100",26,28,-3,-2,-2,-1,0,1,29,30,"FR_TFHB_93290"
"FR-1-H_30_27_4744",4574,"59:43","FR_TFHB_93290",30,29,-1,1,1,1,0,0,30,29,"FR_TFHB_93290"
"FR-1-H_30_28_4745",4575,"15:25","FR_PAUC_13100",5,9,-3,-4,-4,-3,0,1,25,26,"FR_CSMBHB_73000"
"FR-1-H_30_28_4745",4576,"21:45","FR_CSMBHB_73000",11,8,-2,3,3,3,0,0,26,25,"FR_CSMBHB_73000"
"FR-1-H_30_28_4745",4577,"34:25","FR_PAUC_13100",13,18,-3,-5,-5,-2,0,3,25,26,"FR_CSMBHB_73000"
"FR-1-H_30_28_4745",4578,"53:11","FR_CSMBHB_73000",24,20,1,4,4,4,0,0,26,25,"FR_CSMBHB_73000"
"FR-1-H_30_28_4745",4579,"59:15","FR_CSMBHB_73000",26,24,-2,2,2,1,0,-1,26,25,"FR_CSMBHB_73000"
"FR-1-H_30_28_4746",4580,"07:42","FR_USIHB_94200",2,7,-3,-5,-5,-6,0,-1,21,25,"FR_DHBGL_59140"
"FR-1-H_30_28_4746",4581,"26:31","FR_DHBGL_59140",14,7,1,7,7,7,0,0,25,21,"FR_DHBGL_59140"
"FR-1-H_30_28_4746",4582,"44:13","FR_USIHB_94200",16,20,-1,-4,-4,-5,0,-1,21,25,"FR_DHBGL_59140"
"FR-1-H_30_28_4746",4583,"53:32","FR_DHBGL_59140",23,18,-1,5,5,5,0,0,25,21,"FR_DHBGL_59140"
"FR-1-H_30_28_4747",4584,"16:18","FR_IPHB_13806",6,11,-1,-5,-5,-4,0,1,26,30,"FR_CRMHB_35510"
"FR-1-H_30_28_4747",4585,"21:52","FR_CRMHB_35510",13,10,1,3,3,3,0,0,30,26,"FR_CRMHB_35510"
"FR-1-H_30_28_4747",4586,"40:41","FR_CRMHB_35510",21,17,-2,4,4,3,0,-1,30,26,"FR_CRMHB_35510"
"FR-1-H_30_28_4747",4587,"47:44","FR_IPHB_13806",20,24,-1,-4,-4,-2,0,2,26,30,"FR_CRMHB_35510"
"FR-1-H_30_28_4747",4588,"55:50","FR_IPHB_13806",23,26,-2,-3,-3,-4,0,-1,26,30,"FR_CRMHB_35510"
"FR-1-H_30_28_4748",4589,"18:08","FR_HBCN_44200",9,10,-1,-1,-1,-1,0,0,31,28,"FR_HBCN_44200"
"FR-1-H_30_28_4748",4590,"24:26","FR_MHB_34000",13,13,-2,0,0,0,0,0,28,31,"FR_HBCN_44200"
"FR-1-H_30_28_4748",4591,"41:14","FR_MHB_34000",20,22,-2,-2,-2,-2,0,0,28,31,"FR_HBCN_44200"
"FR-1-H_30_28_4748",4592,"50:22","FR_MHB_34000",24,27,-2,-3,-3,-3,0,0,28,31,"FR_HBCN_44200"
"FR-1-H_30_28_4748",4593,"54:10","FR_HBCN_44200",29,26,-1,3,3,3,0,0,31,28,"FR_HBCN_44200"
"FR-1-H_30_28_4748",4594,"56:46","FR_HBCN_44200",30,27,-1,3,3,3,0,0,31,28,"FR_HBCN_44200"
"FR-1-H_30_28_4749",4595,"11:59","FR_PSGHB_75016",3,7,-2,-4,-4,-1,0,3,28,28,"Egalité"
"FR-1-H_30_28_4749",4596,"17:18","FR_USAMNG_30918",7,6,-3,1,1,1,0,0,28,28,"Egalité"
"FR-1-H_30_28_4749",4597,"32:21","FR_PSGHB_75016",13,12,-1,1,1,3,0,2,28,28,"Egalité"
"FR-1-H_30_28_4749",4598,"33:14","FR_USAMNG_30918",12,15,-2,-3,-3,-2,0,1,28,28,"Egalité"
"FR-1-H_30_28_4749",4599,"55:16","FR_PSGHB_75016",25,26,-2,-1,-1,1,0,2,28,28,"Egalité"
"FR-1-H_30_28_4749",4600,"58:25","FR_USAMNG_30918",27,28,-1,-1,-1,0,0,1,28,28,"Egalité"
"FR-1-H_30_28_4750",4601,"17:26","FR_SRVHB_83700",9,9,-3,0,0,2,0,2,40,28,"FR_SRVHB_83700"
"FR-1-H_30_28_4750",4602,"23:21","FR_PCHB_77340",11,14,-4,-3,-3,-4,0,-1,28,40,"FR_SRVHB_83700"
"FR-1-H_30_28_4750",4603,"42:42","FR_PCHB_77340",21,28,-4,-7,-7,-9,0,-2,28,40,"FR_SRVHB_83700"
"FR-1-H_30_28_4751",4604,"25:08","FR_TFHB_93290",10,12,-2,-2,-2,-1,0,1,36,31,"FR_TFHB_93290"
"FR-1-H_30_28_4751",4605,"34:13","FR_FTHB_31000",16,16,-2,0,0,-2,0,-2,31,36,"FR_TFHB_93290"
"FR-1-H_30_28_4751",4606,"49:02","FR_FTHB_31000",23,26,-2,-3,-3,-2,0,1,31,36,"FR_TFHB_93290"
"FR-1-H_30_28_4751",4607,"49:44","FR_TFHB_93290",26,24,-1,2,2,4,0,2,36,31,"FR_TFHB_93290"
"FR-1-H_30_29_4752",4608,"13:01","FR_PAUC_13100",3,5,-1,-2,-2,1,0,3,26,24,"FR_PAUC_13100"
"FR-1-H_30_29_4752",4609,"16:07","FR_FTHB_31000",5,6,-3,-1,-1,-1,0,0,24,26,"FR_PAUC_13100"
"FR-1-H_30_29_4752",4610,"36:50","FR_PAUC_13100",16,14,-2,2,2,3,0,1,26,24,"FR_PAUC_13100"
"FR-1-H_30_29_4752",4611,"50:08","FR_FTHB_31000",22,23,1,-1,-1,-2,0,-1,24,26,"FR_PAUC_13100"
"FR-1-H_30_29_4752",4612,"58:26","FR_FTHB_31000",24,25,1,-1,-1,-2,0,-1,24,26,"FR_PAUC_13100"
"FR-1-H_30_29_4753",4613,"24:22","FR_CRMHB_35510",7,9,-2,-2,-2,-2,0,0,21,30,"FR_SRVHB_83700"
"FR-1-H_30_29_4753",4614,"28:02","FR_SRVHB_83700",10,8,-1,2,2,6,0,4,30,21,"FR_SRVHB_83700"
"FR-1-H_30_29_4753",4615,"36:37","FR_CRMHB_35510",9,17,-3,-8,-8,-9,0,-1,21,30,"FR_SRVHB_83700"
"FR-1-H_30_29_4753",4616,"44:59","FR_SRVHB_83700",23,13,1,10,10,12,0,2,30,21,"FR_SRVHB_83700"
"FR-1-H_30_29_4753",4617,"54:08","FR_SRVHB_83700",27,19,-4,8,8,9,0,1,30,21,"FR_SRVHB_83700"
"FR-1-H_30_29_4753",4618,"58:04","FR_CRMHB_35510",20,29,1,-9,-9,-9,0,0,21,30,"FR_SRVHB_83700"
"FR-1-H_30_29_4754",4619,"12:47","FR_IPHB_13806",3,8,-2,-5,-5,-8,0,-3,21,34,"FR_CSMBHB_73000"
"FR-1-H_30_29_4754",4620,"22:57","FR_CSMBHB_73000",14,8,-2,6,6,7,0,1,34,21,"FR_CSMBHB_73000"
"FR-1-H_30_29_4754",4621,"39:09","FR_IPHB_13806",14,22,-2,-8,-8,-11,0,-3,21,34,"FR_CSMBHB_73000"
"FR-1-H_30_29_4754",4622,"44:52","FR_IPHB_13806",15,27,-4,-12,-12,-8,0,4,21,34,"FR_CSMBHB_73000"
"FR-1-H_30_29_4754",4623,"49:27","FR_CSMBHB_73000",28,20,-4,8,8,11,0,3,34,21,"FR_CSMBHB_73000"
"FR-1-H_30_29_4755",4624,"13:35","FR_USIHB_94200",5,10,-5,-5,-5,-7,0,-2,29,34,"FR_USAMNG_30918"
"FR-1-H_30_29_4755",4625,"23:47","FR_USAMNG_30918",15,9,-1,6,6,6,0,0,34,29,"FR_USAMNG_30918"
"FR-1-H_30_29_4755",4626,"25:05","FR_USIHB_94200",9,15,0,-6,-6,-5,0,1,29,34,"FR_USAMNG_30918"
"FR-1-H_30_29_4755",4627,"50:51","FR_USAMNG_30918",30,25,-1,5,5,8,0,3,34,29,"FR_USAMNG_30918"
"FR-1-H_30_29_4755",4628,"55:31","FR_USIHB_94200",26,34,-2,-8,-8,-5,0,3,29,34,"FR_USAMNG_30918"
"FR-1-H_30_29_4756",4629,"11:34","FR_DHBGL_59140",2,5,-2,-3,-3,-4,0,-1,24,25,"FR_MHB_34000"
"FR-1-H_30_29_4756",4630,"26:17","FR_MHB_34000",11,10,-3,1,1,3,0,2,25,24,"FR_MHB_34000"
"FR-1-H_30_29_4756",4631,"41:55","FR_DHBGL_59140",17,19,-2,-2,-2,0,0,2,24,25,"FR_MHB_34000"
"FR-1-H_30_29_4756",4632,"46:54","FR_MHB_34000",20,20,-1,0,0,-1,0,-1,25,24,"FR_MHB_34000"
"FR-1-H_30_29_4756",4633,"54:41","FR_DHBGL_59140",23,23,-1,0,0,-1,0,-1,24,25,"FR_MHB_34000"
"FR-1-H_30_29_4756",4634,"56:38","FR_MHB_34000",24,24,-1,0,0,1,0,1,25,24,"FR_MHB_34000"
"FR-1-H_30_29_4757",4635,"24:02","FR_PCHB_77340",11,14,-3,-3,-3,-3,0,0,25,38,"FR_PSGHB_75016"
"FR-1-H_30_29_4757",4636,"29:31","FR_PSGHB_75016",16,13,-1,3,3,5,0,2,38,25,"FR_PSGHB_75016"
"FR-1-H_30_29_4757",4637,"51:05","FR_PCHB_77340",21,34,-2,-13,-13,-11,0,2,25,38,"FR_PSGHB_75016"
"FR-1-H_30_29_4758",4638,"23:53","FR_TFHB_93290",10,12,-3,-2,-2,-3,0,-1,28,32,"FR_HBCN_44200"
"FR-1-H_30_29_4758",4639,"29:06","FR_HBCN_44200",16,13,-1,3,3,3,0,0,32,28,"FR_HBCN_44200"
"FR-1-H_30_29_4758",4640,"45:21","FR_HBCN_44200",24,20,-1,4,4,5,0,1,32,28,"FR_HBCN_44200"
"FR-1-H_30_29_4758",4641,"49:38","FR_TFHB_93290",22,27,-1,-5,-5,-4,0,1,28,32,"FR_HBCN_44200"
"FR-1-H_30_29_4758",4642,"56:56","FR_TFHB_93290",26,31,-2,-5,-5,-4,0,1,28,32,"FR_HBCN_44200"
"FR-1-H_30_29_4758",4643,"57:12","FR_HBCN_44200",31,27,-1,4,4,4,0,0,32,28,"FR_HBCN_44200"
"FR-1-H_30_30_4759",4644,"11:18","FR_DHBGL_59140",4,6,-2,-2,-2,-1,0,1,26,24,"FR_DHBGL_59140"
"FR-1-H_30_30_4759",4645,"27:01","FR_PAUC_13100",12,11,-2,1,1,0,0,-1,24,26,"FR_DHBGL_59140"
"FR-1-H_30_30_4759",4646,"37:36","FR_PAUC_13100",16,18,-2,-2,-2,-2,0,0,24,26,"FR_DHBGL_59140"
"FR-1-H_30_30_4759",4647,"44:57","FR_DHBGL_59140",20,20,-3,0,0,0,0,0,26,24,"FR_DHBGL_59140"
"FR-1-H_30_30_4759",4648,"55:19","FR_PAUC_13100",22,24,-2,-2,-2,-3,0,-1,24,26,"FR_DHBGL_59140"
"FR-1-H_30_30_4759",4649,"58:32","FR_DHBGL_59140",26,23,-1,3,3,2,0,-1,26,24,"FR_DHBGL_59140"
"FR-1-H_30_30_4760",4650,"23:26","FR_TFHB_93290",9,11,-2,-2,-2,-2,0,0,25,25,"Egalité"
"FR-1-H_30_30_4760",4651,"26:18","FR_IPHB_13806",12,10,-1,2,2,0,0,-2,25,25,"Egalité"
"FR-1-H_30_30_4760",4652,"42:29","FR_IPHB_13806",18,19,-3,-1,-1,1,0,2,25,25,"Egalité"
"FR-1-H_30_30_4760",4653,"48:00","FR_TFHB_93290",20,21,-1,-1,-1,1,0,2,25,25,"Egalité"
"FR-1-H_30_30_4760",4654,"57:48","FR_IPHB_13806",23,24,-1,-1,-1,0,0,1,25,25,"Egalité"
"FR-1-H_30_30_4761",4655,"08:03","FR_HBCN_44200",2,6,-2,-4,-4,-4,0,0,29,28,"FR_HBCN_44200"
"FR-1-H_30_30_4761",4656,"16:28","FR_CRMHB_35510",8,5,1,3,3,2,0,-1,28,29,"FR_HBCN_44200"
"FR-1-H_30_30_4761",4657,"38:03","FR_CRMHB_35510",18,18,-4,0,0,-1,0,-1,28,29,"FR_HBCN_44200"
"FR-1-H_30_30_4761",4658,"51:57","FR_CRMHB_35510",23,26,-1,-3,-3,-2,0,1,28,29,"FR_HBCN_44200"
"FR-1-H_30_30_4761",4659,"52:32","FR_HBCN_44200",26,24,-1,2,2,0,0,-2,29,28,"FR_HBCN_44200"
"FR-1-H_30_30_4761",4660,"59:14","FR_HBCN_44200",28,28,-1,0,0,1,0,1,29,28,"FR_HBCN_44200"
"FR-1-H_30_30_4762",4661,"11:02","FR_USAMNG_30918",4,9,-1,-5,-5,-4,0,1,27,32,"FR_CSMBHB_73000"
"FR-1-H_30_30_4762",4662,"26:59","FR_CSMBHB_73000",17,12,-2,5,5,4,0,-1,32,27,"FR_CSMBHB_73000"
"FR-1-H_30_30_4762",4663,"37:43","FR_USAMNG_30918",17,24,-2,-7,-7,-8,0,-1,27,32,"FR_CSMBHB_73000"
"FR-1-H_30_30_4762",4664,"49:17","FR_CSMBHB_73000",27,21,-2,6,6,7,0,1,32,27,"FR_CSMBHB_73000"
"FR-1-H_30_30_4762",4665,"54:12","FR_USAMNG_30918",23,30,-2,-7,-7,-5,0,2,27,32,"FR_CSMBHB_73000"
"FR-1-H_30_30_4763",4666,"24:11","FR_PSGHB_75016",15,11,-2,4,4,5,0,1,36,30,"FR_PSGHB_75016"
"FR-1-H_30_30_4763",4667,"48:01","FR_FTHB_31000",23,28,-2,-5,-5,-5,0,0,30,36,"FR_PSGHB_75016"
"FR-1-H_30_30_4764",4668,"18:22","FR_PCHB_77340",8,9,-2,-1,-1,0,0,1,26,30,"FR_MHB_34000"
"FR-1-H_30_30_4764",4669,"23:03","FR_MHB_34000",11,11,-1,0,0,-2,0,-2,30,26,"FR_MHB_34000"
"FR-1-H_30_30_4764",4670,"45:28","FR_PCHB_77340",22,23,-1,-1,-1,-1,0,0,26,30,"FR_MHB_34000"
