"ID_DOMINATION","CD_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","CLUB_DOMINANT","DEBUT_DOMINATION","FIN_DOMINATION","SCORE_DOM_AV","SCORE_EXT_AV","SCORE_DOM_AP","SCORE_EXT_AP","ACTION_CREATRICE","NB_TIR_DOM","NB_TIR_EXT","NB_ARRET_DOM","NB_ARRET_EXT","NB_ACTION_DEF","NB_TIR_DIFF","ECART_AV","ECART_AP","ECART_CREE","DUREE"
"FR-1-H_32_50_5857_7","FR-1-H_32_50_5857","FR_USCHB_94000","FR_SRVHB_83700","FR_USCHB_94000",27:11:00,31:14:00,12,13,14,13,NA,2,0,1,0,9,0,-1,1,2,14580
"FR-1-H_32_50_5857_8","FR-1-H_32_50_5857","FR_USCHB_94000","FR_SRVHB_83700","FR_SRVHB_83700",33:21:00,37:17:00,16,15,16,18,NA,1,3,0,1,3,1,-1,2,3,14160
"FR-1-H_32_50_5857_9","FR-1-H_32_50_5857","FR_USCHB_94000","FR_SRVHB_83700","FR_USCHB_94000",38:05:00,39:08:00,17,19,19,19,NA,2,0,1,0,1,2,-2,0,2,3780
"FR-1-H_32_50_5858_1","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",01:27:00,05:42:00,1,1,3,1,NA,2,0,2,1,6,0,0,2,2,15300
"FR-1-H_32_50_5858_2","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",13:10:00,23:33:00,6,5,11,5,NA,7,3,2,2,14,1,1,6,5,37380
"FR-1-H_32_50_5858_3","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",24:18:00,26:06:00,11,6,13,6,NA,1,1,0,0,1,1,5,7,2,6480
"FR-1-H_32_50_5858_4","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_DHBGL_59140",28:29:00,32:59:00,14,7,14,11,NA,1,4,0,0,8,0,-7,-3,4,16200
"FR-1-H_32_50_5858_5","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_DHBGL_59140",34:35:00,39:12:00,16,12,16,16,NA,0,4,0,1,5,0,-4,0,4,16620
"FR-1-H_32_50_5858_6","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",39:12:00,40:12:00,16,16,18,16,NA,2,0,0,0,0,0,0,2,2,3600
"FR-1-H_32_50_5858_7","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_DHBGL_59140",43:07:00,47:13:00,20,18,20,20,NA,0,2,0,2,9,0,-2,0,2,14760
"FR-1-H_32_50_5858_8","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",50:40:00,54:10:00,22,22,25,22,NA,2,0,1,0,4,0,0,3,3,12600
"FR-1-H_32_50_5858_9","FR-1-H_32_50_5858","FR_PAUC_13100","FR_DHBGL_59140","FR_PAUC_13100",55:24:00,59:01:00,25,23,29,23,NA,4,0,1,0,5,1,2,6,4,13020
"FR-1-H_32_50_5859_1","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",03:52:00,04:41:00,3,2,3,4,NA,0,2,0,0,0,0,-1,1,2,2940
"FR-1-H_32_50_5859_10","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",44:06:00,45:00:00,18,24,18,26,NA,0,3,0,0,1,0,6,8,2,3240
"FR-1-H_32_50_5859_11","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_IPHB_13806",45:00:00,46:27:00,18,26,20,26,NA,2,0,1,0,1,0,-8,-6,2,5220
"FR-1-H_32_50_5859_12","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",46:27:00,48:04:00,20,26,20,28,NA,1,2,0,0,2,0,6,8,2,5820
"FR-1-H_32_50_5859_13","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_IPHB_13806",48:04:00,50:32:00,20,28,22,28,NA,2,0,1,0,2,0,-8,-6,2,8880
"FR-1-H_32_50_5859_14","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",50:32:00,51:47:00,22,28,22,30,NA,0,2,0,1,2,0,6,8,2,4500
"FR-1-H_32_50_5859_15","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",52:44:00,55:00:00,23,30,23,32,NA,0,2,0,1,4,0,7,9,2,8160
"FR-1-H_32_50_5859_16","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_IPHB_13806",57:18:00,59:20:00,24,33,26,33,NA,2,2,0,1,3,0,-9,-7,2,7320
"FR-1-H_32_50_5859_2","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",07:50:00,09:54:00,6,6,6,8,NA,1,1,2,2,4,0,0,2,2,7440
"FR-1-H_32_50_5859_3","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_IPHB_13806",09:54:00,14:52:00,6,8,9,8,NA,3,0,3,2,9,0,-2,1,3,17880
"FR-1-H_32_50_5859_4","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",14:52:00,19:27:00,9,8,9,11,NA,0,4,0,1,7,0,-1,2,3,16500
"FR-1-H_32_50_5859_5","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_IPHB_13806",22:28:00,28:05:00,10,12,12,12,NA,2,1,2,0,7,0,-2,0,2,20220
"FR-1-H_32_50_5859_6","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",28:05:00,33:14:00,12,12,12,15,NA,0,3,4,2,10,2,0,3,3,18540
"FR-1-H_32_50_5859_7","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",34:49:00,35:47:00,13,15,13,17,NA,0,2,0,1,1,1,2,4,2,3480
"FR-1-H_32_50_5859_8","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",39:51:00,41:11:00,16,19,16,21,NA,1,2,0,0,0,0,3,5,2,4800
"FR-1-H_32_50_5859_9","FR-1-H_32_50_5859","FR_IPHB_13806","FR_HBCN_44200","FR_HBCN_44200",41:44:00,43:35:00,17,21,17,24,NA,0,3,0,0,0,1,4,7,3,6660
"FR-1-H_32_50_5860_1","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_USIHB_94200",03:56:00,07:58:00,0,1,3,1,NA,3,0,3,0,5,2,-1,2,3,14520
"FR-1-H_32_50_5860_2","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",07:58:00,10:27:00,3,1,3,4,NA,1,3,0,0,2,0,-2,1,3,8940
"FR-1-H_32_50_5860_3","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",11:54:00,22:07:00,4,4,4,10,NA,0,9,3,4,19,2,0,6,6,36780
"FR-1-H_32_50_5860_4","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",32:54:00,36:02:00,11,16,11,19,NA,1,3,0,2,3,1,5,8,3,11280
"FR-1-H_32_50_5860_5","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",40:10:00,43:20:00,13,20,13,23,NA,1,3,0,1,2,1,7,10,3,11400
"FR-1-H_32_50_5860_6","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",44:32:00,46:21:00,14,23,14,25,NA,0,3,1,2,5,1,9,11,2,6540
"FR-1-H_32_50_5860_7","FR-1-H_32_50_5860","FR_USIHB_94200","FR_CRMHB_35510","FR_CRMHB_35510",52:40:00,59:32:00,17,27,17,32,NA,3,6,0,3,8,1,10,15,5,24720
"FR-1-H_32_50_5861_1","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",03:24:00,05:59:00,1,1,3,1,NA,2,0,2,0,3,0,0,2,2,9300
"FR-1-H_32_50_5861_10","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",45:01:00,48:46:00,21,22,23,22,NA,1,1,0,1,3,0,-1,1,2,13500
"FR-1-H_32_50_5861_11","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",50:42:00,54:25:00,23,23,26,23,NA,3,0,0,2,7,1,0,3,3,13380
"FR-1-H_32_50_5861_12","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",55:27:00,57:27:00,27,24,27,26,NA,0,2,0,0,3,0,-3,-1,2,7200
"FR-1-H_32_50_5861_2","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",10:33:00,11:28:00,4,3,6,3,NA,2,0,1,0,1,0,1,3,2,3300
"FR-1-H_32_50_5861_3","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",11:28:00,13:58:00,6,3,6,5,NA,0,3,0,2,3,0,-3,-1,2,9000
"FR-1-H_32_50_5861_4","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",14:43:00,16:15:00,7,6,9,6,NA,2,1,0,0,0,0,1,3,2,5520
"FR-1-H_32_50_5861_5","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",23:12:00,26:44:00,12,9,12,12,NA,0,3,0,0,3,1,-3,0,3,12720
"FR-1-H_32_50_5861_6","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",27:36:00,29:16:00,13,12,13,14,NA,0,1,0,1,2,0,-1,1,2,6000
"FR-1-H_32_50_5861_7","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",36:24:00,37:57:00,17,17,17,19,NA,0,2,0,0,2,0,0,2,2,5580
"FR-1-H_32_50_5861_8","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_LHB_87000",39:32:00,42:00:00,18,20,21,20,NA,3,1,1,0,3,0,-2,1,3,8880
"FR-1-H_32_50_5861_9","FR-1-H_32_50_5861","FR_LHB_87000","FR_CCMHB_28000","FR_CCMHB_28000",42:00:00,45:01:00,21,20,21,22,NA,0,2,0,2,7,1,-1,1,2,10860
"FR-1-H_32_50_5862_1","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_FTHB_31000",03:50:00,09:28:00,2,2,2,4,NA,2,4,0,1,4,1,0,2,2,20280
"FR-1-H_32_50_5862_10","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",49:59:00,51:23:00,27,29,29,29,NA,2,0,0,0,0,0,-2,0,2,5040
"FR-1-H_32_50_5862_11","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",55:22:00,57:04:00,31,32,33,32,NA,2,0,1,0,1,0,-1,1,2,6120
"FR-1-H_32_50_5862_12","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_FTHB_31000",57:04:00,58:21:00,33,32,33,34,NA,0,2,0,0,2,1,-1,1,2,4620
"FR-1-H_32_50_5862_2","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_FTHB_31000",10:35:00,12:01:00,3,4,3,6,NA,0,2,0,1,2,1,1,3,2,5160
"FR-1-H_32_50_5862_3","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",12:01:00,13:58:00,3,6,5,6,NA,3,0,0,0,3,0,-3,-1,2,7020
"FR-1-H_32_50_5862_4","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",21:43:00,22:40:00,10,12,12,12,NA,2,1,0,0,0,0,-2,0,2,3420
"FR-1-H_32_50_5862_5","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",23:19:00,25:17:00,12,13,14,13,NA,2,0,0,0,3,0,-1,1,2,7080
"FR-1-H_32_50_5862_6","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_FTHB_31000",27:20:00,30:42:00,15,14,15,16,NA,1,3,0,0,3,1,-1,1,2,12120
"FR-1-H_32_50_5862_7","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",37:08:00,38:30:00,21,22,23,22,NA,2,0,0,0,0,1,-1,1,2,4920
"FR-1-H_32_50_5862_8","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_USAMNG_30918",40:30:00,43:35:00,24,24,26,24,NA,1,0,2,0,4,0,0,2,2,11100
"FR-1-H_32_50_5862_9","FR-1-H_32_50_5862","FR_USAMNG_30918","FR_FTHB_31000","FR_FTHB_31000",43:35:00,47:47:00,26,24,26,28,NA,0,5,0,2,7,1,-2,2,4,15120
"FR-1-H_32_91_5864_1","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PAUC_13100",04:15:00,07:26:00,1,2,4,2,NA,2,0,2,2,6,0,-1,2,3,11460
"FR-1-H_32_91_5864_10","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",47:42:00,51:28:00,24,24,24,27,NA,0,3,0,1,4,0,0,3,3,13560
"FR-1-H_32_91_5864_11","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PAUC_13100",53:50:00,56:14:00,25,28,27,28,NA,1,0,2,0,5,0,-3,-1,2,8640
"FR-1-H_32_91_5864_2","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",07:26:00,09:07:00,4,2,4,4,NA,0,3,0,1,1,0,-2,0,2,6060
"FR-1-H_32_91_5864_3","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",09:37:00,11:44:00,5,4,5,6,NA,0,2,0,1,2,0,-1,1,2,7620
"FR-1-H_32_91_5864_4","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",13:18:00,14:39:00,6,6,6,8,NA,0,2,0,1,2,0,0,2,2,4860
"FR-1-H_32_91_5864_5","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",25:06:00,27:18:00,10,11,10,13,NA,0,2,0,0,3,0,1,3,2,7920
"FR-1-H_32_91_5864_6","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PAUC_13100",27:18:00,29:44:00,10,13,12,13,NA,2,1,1,1,4,1,-3,-1,2,8760
"FR-1-H_32_91_5864_7","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PAUC_13100",31:36:00,32:46:00,12,14,14,14,NA,1,0,0,0,2,0,-2,0,2,4200
"FR-1-H_32_91_5864_8","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PAUC_13100",36:28:00,37:25:00,14,15,16,15,NA,1,1,0,0,0,0,-1,1,2,3420
"FR-1-H_32_91_5864_9","FR-1-H_32_91_5864","FR_PAUC_13100","FR_PSGHB_75016","FR_PSGHB_75016",39:23:00,41:12:00,18,17,18,19,NA,1,2,0,0,1,0,-1,1,2,6540
"FR-1-H_32_91_5865_1","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_CRMHB_35510",04:50:00,07:46:00,0,1,3,1,NA,3,1,2,1,4,1,-1,2,3,10560
"FR-1-H_32_91_5865_10","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_CRMHB_35510",53:32:00,58:01:00,19,28,22,28,NA,3,2,3,0,7,0,-9,-6,3,16140
"FR-1-H_32_91_5865_11","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",58:01:00,59:52:00,22,28,22,30,NA,1,2,0,0,1,0,6,8,2,6660
"FR-1-H_32_91_5865_2","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",12:25:00,16:00:00,6,4,6,7,NA,0,3,0,2,3,0,-2,1,3,12900
"FR-1-H_32_91_5865_3","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",16:55:00,19:52:00,7,7,7,10,NA,0,3,0,1,4,2,0,3,3,10620
"FR-1-H_32_91_5865_4","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",21:05:00,22:30:00,8,10,8,12,NA,1,2,0,1,2,1,2,4,2,5100
"FR-1-H_32_91_5865_5","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_CRMHB_35510",22:30:00,26:57:00,8,12,11,12,NA,3,0,2,0,7,0,-4,-1,3,16020
"FR-1-H_32_91_5865_6","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_CRMHB_35510",27:37:00,30:26:00,11,13,13,13,NA,1,1,0,1,3,0,-2,0,2,10140
"FR-1-H_32_91_5865_7","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",34:43:00,38:21:00,16,16,16,19,NA,1,4,0,1,5,0,0,3,3,13080
"FR-1-H_32_91_5865_8","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",41:55:00,45:01:00,18,20,18,23,NA,0,3,0,1,2,1,2,5,3,11160
"FR-1-H_32_91_5865_9","FR-1-H_32_91_5865","FR_CRMHB_35510","FR_DHBGL_59140","FR_DHBGL_59140",45:59:00,53:32:00,19,23,19,28,NA,3,5,0,3,12,1,4,9,5,27180
"FR-1-H_32_91_5866_1","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",04:58:00,08:53:00,2,1,2,3,NA,0,0,1,1,7,0,-1,1,2,14100
"FR-1-H_32_91_5866_10","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",50:20:00,56:48:00,22,23,22,26,NA,2,3,2,1,9,1,1,4,3,23280
"FR-1-H_32_91_5866_2","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",09:49:00,14:07:00,4,4,4,7,NA,3,4,0,0,1,1,0,3,3,15480
"FR-1-H_32_91_5866_3","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USIHB_94200",14:07:00,21:47:00,4,7,8,7,NA,3,0,2,1,9,1,-3,1,4,27600
"FR-1-H_32_91_5866_4","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",27:15:00,28:22:00,10,9,10,11,NA,0,2,0,0,0,1,-1,1,2,4020
"FR-1-H_32_91_5866_5","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",28:33:00,34:55:00,11,11,11,15,NA,2,4,0,1,6,0,0,4,4,22920
"FR-1-H_32_91_5866_6","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",39:14:00,41:08:00,15,18,15,20,NA,0,2,1,0,2,0,3,5,2,6840
"FR-1-H_32_91_5866_7","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USIHB_94200",41:08:00,42:09:00,15,20,17,20,NA,1,0,0,0,1,0,-5,-3,2,3660
"FR-1-H_32_91_5866_8","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USIHB_94200",43:10:00,46:53:00,17,21,21,21,NA,4,2,0,1,4,0,-4,0,4,13380
"FR-1-H_32_91_5866_9","FR-1-H_32_91_5866","FR_USIHB_94200","FR_USCHB_94000","FR_USCHB_94000",46:53:00,49:08:00,21,21,21,23,NA,1,2,0,0,3,0,0,2,2,8100
"FR-1-H_32_91_5867_1","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",00:30:00,02:44:00,0,0,0,2,NA,0,2,0,0,3,0,0,2,2,8040
"FR-1-H_32_91_5867_10","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",32:07:00,35:53:00,17,15,17,18,NA,0,3,1,2,7,1,-2,1,3,13560
"FR-1-H_32_91_5867_11","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",37:45:00,40:58:00,18,18,18,20,NA,0,2,1,0,7,1,0,2,2,11580
"FR-1-H_32_91_5867_12","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",40:58:00,42:01:00,18,20,20,20,NA,2,0,0,0,0,0,-2,0,2,3780
"FR-1-H_32_91_5867_13","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",43:39:00,44:36:00,21,21,21,23,NA,0,2,0,0,0,1,0,2,2,3420
"FR-1-H_32_91_5867_14","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",44:36:00,49:28:00,21,23,23,23,NA,3,0,3,1,7,1,-2,0,2,17520
"FR-1-H_32_91_5867_15","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",52:52:00,55:13:00,25,25,25,27,NA,0,2,0,1,4,0,0,2,2,8460
"FR-1-H_32_91_5867_16","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",55:13:00,58:33:00,25,27,27,27,NA,1,0,0,0,7,0,-2,0,2,12000
"FR-1-H_32_91_5867_2","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",04:38:00,06:56:00,1,3,3,3,NA,2,0,1,0,5,0,-2,0,2,8280
"FR-1-H_32_91_5867_3","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",07:10:00,08:38:00,3,4,6,4,NA,2,1,0,0,1,0,-1,2,3,5280
"FR-1-H_32_91_5867_4","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",08:38:00,11:11:00,6,4,6,6,NA,1,2,0,0,4,0,-2,0,2,9180
"FR-1-H_32_91_5867_5","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",15:36:00,17:39:00,9,8,9,10,NA,0,1,0,1,2,0,-1,1,2,7380
"FR-1-H_32_91_5867_6","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",17:39:00,22:14:00,9,10,11,10,NA,1,0,1,0,6,0,-1,1,2,16500
"FR-1-H_32_91_5867_7","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_USAMNG_30918",22:14:00,24:39:00,11,10,11,12,NA,1,2,0,0,2,0,-1,1,2,8700
"FR-1-H_32_91_5867_8","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",25:31:00,27:46:00,12,13,14,13,NA,3,0,1,0,4,1,-1,1,2,8100
"FR-1-H_32_91_5867_9","FR-1-H_32_91_5867","FR_MHB_34000","FR_USAMNG_30918","FR_MHB_34000",30:00:00,32:07:00,15,15,17,15,NA,2,0,1,0,3,1,0,2,2,7620
"FR-1-H_32_91_5868_1","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",03:59:00,06:21:00,1,1,3,1,NA,2,0,2,0,4,1,0,2,2,8520
"FR-1-H_32_91_5868_10","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",43:55:00,46:04:00,25,18,28,18,NA,2,0,1,0,1,0,7,10,3,7740
"FR-1-H_32_91_5868_11","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_LHB_87000",46:04:00,48:21:00,28,18,28,20,NA,2,2,0,1,3,1,-10,-8,2,8220
"FR-1-H_32_91_5868_12","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",48:21:00,50:22:00,28,20,30,20,NA,2,0,1,0,2,0,8,10,2,7260
"FR-1-H_32_91_5868_13","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",51:30:00,56:24:00,30,21,37,21,NA,7,0,2,0,4,2,9,16,7,17640
"FR-1-H_32_91_5868_2","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",07:57:00,09:47:00,4,3,6,3,NA,2,0,0,0,1,1,1,3,2,6600
"FR-1-H_32_91_5868_3","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_LHB_87000",10:24:00,11:39:00,7,4,7,6,NA,0,2,0,0,0,2,-3,-1,2,4500
"FR-1-H_32_91_5868_4","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",14:50:00,17:40:00,8,7,11,7,NA,4,0,1,1,5,0,1,4,3,10200
"FR-1-H_32_91_5868_5","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",19:14:00,21:59:00,11,8,13,8,NA,0,1,1,1,4,0,3,5,2,9900
"FR-1-H_32_91_5868_6","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",26:15:00,28:03:00,14,10,16,10,NA,2,0,1,1,4,0,4,6,2,6480
"FR-1-H_32_91_5868_7","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",32:01:00,33:47:00,18,13,20,13,NA,1,0,1,1,2,1,5,7,2,6360
"FR-1-H_32_91_5868_8","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_HBCN_44200",34:34:00,36:38:00,20,14,23,14,NA,3,1,1,0,2,0,6,9,3,7440
"FR-1-H_32_91_5868_9","FR-1-H_32_91_5868","FR_HBCN_44200","FR_LHB_87000","FR_LHB_87000",37:56:00,40:07:00,24,15,24,17,NA,1,3,0,1,2,1,-9,-7,2,7860
"FR-1-H_32_91_5869_1","FR-1-H_32_91_5869","FR_SRVHB_83700","FR_CSMBHB_73000","FR_SRVHB_83700",00:40:00,06:10:00,0,0,3,0,NA,3,0,2,2,11,1,0,3,3,19800
"FR-1-H_32_91_5869_10","FR-1-H_32_91_5869","FR_SRVHB_83700","FR_CSMBHB_73000","FR_CSMBHB_73000",38:51:00,40:52:00,18,12,18,14,NA,0,2,0,0,2,1,-6,-4,2,7260
"FR-1-H_32_91_5869_11","FR-1-H_32_91_5869","FR_SRVHB_83700","FR_CSMBHB_73000","FR_CSMBHB_73000",42:05:00,45:16:00,19,14,19,17,NA,1,2,1,2,5,0,-5,-2,3,11460
"FR-1-H_32_91_5869_12","FR-1-H_32_91_5869","FR_SRVHB_83700","FR_CSMBHB_73000","FR_CSMBHB_73000",46:31:00,47:25:00,20,17,20,19,NA,0,1,0,1,1,0,-3,-1,2,3240
"FR-1-H_32_91_5869_13","FR-1-H_32_91_5869","FR_SRVHB_83700","FR_CSMBHB_73000","FR_CSMBHB_73000",51:00:00,53:36:00,22,20,22,23,NA,1,3,0,0,3,1,-2,1,3,9360
